ObjectId,Sea,Goofy Date,Date,???,Day,Month,Year,Value (in mm),Lat,Long
18450,Indian Ocean,D05/21/2009, 05/21/2009,D,5,21,2009,38.14,-33.0,81.0
18475,Indian Ocean,D05/26/2009, 05/26/2009,D,5,26,2009,43.39,-33.0,81.0
18491,Indian Ocean,D05/30/2009, 05/30/2009,D,5,30,2009,41.14,-33.0,81.0
18518,Indian Ocean,D06/04/2009, 06/04/2009,D,6,4,2009,44.79,-33.0,81.0
18540,Indian Ocean,D06/09/2009, 06/09/2009,D,6,9,2009,40.94,-33.0,81.0
18565,Indian Ocean,D06/14/2009, 06/14/2009,D,6,14,2009,42.99,-33.0,81.0
18592,Indian Ocean,D06/19/2009, 06/19/2009,D,6,19,2009,35.64,-33.0,81.0
18619,Indian Ocean,D06/24/2009, 06/24/2009,D,6,24,2009,30.19,-33.0,81.0
18643,Indian Ocean,D06/29/2009, 06/29/2009,D,6,29,2009,19.64,-33.0,81.0
18670,Indian Ocean,D07/04/2009, 07/04/2009,D,7,4,2009,17.99,-33.0,81.0
18693,Indian Ocean,D07/09/2009, 07/09/2009,D,7,9,2009,9.64,-33.0,81.0
18720,Indian Ocean,D07/14/2009, 07/14/2009,D,7,14,2009,17.79,-33.0,81.0
18745,Indian Ocean,D07/19/2009, 07/19/2009,D,7,19,2009,16.14,-33.0,81.0
18772,Indian Ocean,D07/24/2009, 07/24/2009,D,7,24,2009,17.99,-33.0,81.0
18795,Indian Ocean,D07/29/2009, 07/29/2009,D,7,29,2009,13.34,-33.0,81.0
18822,Indian Ocean,D08/03/2009, 08/03/2009,D,8,3,2009,9.79,-33.0,81.0
18846,Indian Ocean,D08/08/2009, 08/08/2009,D,8,8,2009,8.44,-33.0,81.0
18872,Indian Ocean,D08/13/2009, 08/13/2009,D,8,13,2009,14.89,-33.0,81.0
18899,Indian Ocean,D08/18/2009, 08/18/2009,D,8,18,2009,12.34,-33.0,81.0
18922,Indian Ocean,D08/23/2009, 08/23/2009,D,8,23,2009,7.39,-33.0,81.0
18948,Indian Ocean,D08/28/2009, 08/28/2009,D,8,28,2009,9.54,-33.0,81.0
18973,Indian Ocean,D09/02/2009, 09/02/2009,D,9,2,2009,10.29,-33.0,81.0
18998,Indian Ocean,D09/07/2009, 09/07/2009,D,9,7,2009,13.74,-33.0,81.0
19020,Indian Ocean,D09/11/2009, 09/11/2009,D,9,11,2009,16.79,-33.0,81.0
19039,Indian Ocean,D09/16/2009, 09/16/2009,D,9,16,2009,19.44,-33.0,81.0
19069,Indian Ocean,D09/26/2009, 09/26/2009,D,9,26,2009,-14.61,-33.0,81.0
19087,Indian Ocean,D09/26/2009, 09/26/2009,D,9,26,2009,10.74,-33.0,81.0
19113,Indian Ocean,D10/01/2009, 10/01/2009,D,10,1,2009,18.09,-33.0,81.0
19136,Indian Ocean,D10/06/2009, 10/06/2009,D,10,6,2009,27.64,-33.0,81.0
19164,Indian Ocean,D10/11/2009, 10/11/2009,D,10,11,2009,30.09,-33.0,81.0
19189,Indian Ocean,D10/16/2009, 10/16/2009,D,10,16,2009,27.04,-33.0,81.0
19215,Indian Ocean,D10/21/2009, 10/21/2009,D,10,21,2009,20.39,-33.0,81.0
19238,Indian Ocean,D10/26/2009, 10/26/2009,D,10,26,2009,31.94,-33.0,81.0
19264,Indian Ocean,D10/31/2009, 10/31/2009,D,10,31,2009,36.69,-33.0,81.0
19289,Indian Ocean,D11/05/2009, 11/05/2009,D,11,5,2009,39.34,-33.0,81.0
19317,Indian Ocean,D11/10/2009, 11/10/2009,D,11,10,2009,38.89,-33.0,81.0
19340,Indian Ocean,D11/15/2009, 11/15/2009,D,11,15,2009,32.34,-33.0,81.0
19366,Indian Ocean,D11/20/2009, 11/20/2009,D,11,20,2009,30.89,-33.0,81.0
19392,Indian Ocean,D11/25/2009, 11/25/2009,D,11,25,2009,19.94,-33.0,81.0
19417,Indian Ocean,D11/30/2009, 11/30/2009,D,11,30,2009,9.69,-33.0,81.0
19443,Indian Ocean,D12/05/2009, 12/05/2009,D,12,5,2009,11.14,-33.0,81.0
19468,Indian Ocean,D12/10/2009, 12/10/2009,D,12,10,2009,12.59,-33.0,81.0
19493,Indian Ocean,D12/15/2009, 12/15/2009,D,12,15,2009,33.04,-33.0,81.0
19520,Indian Ocean,D12/20/2009, 12/20/2009,D,12,20,2009,33.99,-33.0,81.0
19546,Indian Ocean,D12/25/2009, 12/25/2009,D,12,25,2009,43.74,-33.0,81.0
19569,Indian Ocean,D12/30/2009, 12/30/2009,D,12,30,2009,36.39,-33.0,81.0
19596,Indian Ocean,D01/04/2010, 01/04/2010,D,1,4,2010,30.04,-33.0,81.0
19612,Indian Ocean,D01/08/2010, 01/08/2010,D,1,8,2010,27.69,-33.0,81.0
19637,Indian Ocean,D01/13/2010, 01/13/2010,D,1,13,2010,25.44,-33.0,81.0
19663,Indian Ocean,D01/18/2010, 01/18/2010,D,1,18,2010,22.89,-33.0,81.0
19687,Indian Ocean,D01/23/2010, 01/23/2010,D,1,23,2010,26.04,-33.0,81.0
19714,Indian Ocean,D01/28/2010, 01/28/2010,D,1,28,2010,27.39,-33.0,81.0
19738,Indian Ocean,D02/02/2010, 02/02/2010,D,2,2,2010,32.24,-33.0,81.0
19764,Indian Ocean,D02/07/2010, 02/07/2010,D,2,7,2010,34.19,-33.0,81.0
19791,Indian Ocean,D02/12/2010, 02/12/2010,D,2,12,2010,46.64,-33.0,81.0
19815,Indian Ocean,D02/17/2010, 02/17/2010,D,2,17,2010,44.19,-33.0,81.0
19839,Indian Ocean,D02/22/2010, 02/22/2010,D,2,22,2010,51.04,-33.0,81.0
19866,Indian Ocean,D02/27/2010, 02/27/2010,D,2,27,2010,53.09,-33.0,81.0
19890,Indian Ocean,D03/04/2010, 03/04/2010,D,3,4,2010,61.24,-33.0,81.0
19917,Indian Ocean,D03/09/2010, 03/09/2010,D,3,9,2010,57.79,-33.0,81.0
19942,Indian Ocean,D03/14/2010, 03/14/2010,D,3,14,2010,40.94,-33.0,81.0
19967,Indian Ocean,D03/19/2010, 03/19/2010,D,3,19,2010,34.99,-33.0,81.0
19991,Indian Ocean,D03/24/2010, 03/24/2010,D,3,24,2010,36.74,-33.0,81.0
20018,Indian Ocean,D03/29/2010, 03/29/2010,D,3,29,2010,39.19,-33.0,81.0
20043,Indian Ocean,D04/03/2010, 04/03/2010,D,4,3,2010,41.84,-33.0,81.0
20061,Indian Ocean,D04/07/2010, 04/07/2010,D,4,7,2010,39.39,-33.0,81.0
20093,Indian Ocean,D04/13/2010, 04/13/2010,D,4,13,2010,41.44,-33.0,81.0
20120,Indian Ocean,D04/18/2010, 04/18/2010,D,4,18,2010,45.09,-33.0,81.0
20134,Indian Ocean,D04/22/2010, 04/22/2010,D,4,22,2010,35.24,-33.0,81.0
20163,Indian Ocean,D04/27/2010, 04/27/2010,D,4,27,2010,33.89,-33.0,81.0
20186,Indian Ocean,D05/02/2010, 05/02/2010,D,5,2,2010,37.74,-33.0,81.0
20212,Indian Ocean,D05/07/2010, 05/07/2010,D,5,7,2010,49.79,-33.0,81.0
20237,Indian Ocean,D05/12/2010, 05/12/2010,D,5,12,2010,45.14,-33.0,81.0
20264,Indian Ocean,D05/17/2010, 05/17/2010,D,5,17,2010,46.19,-33.0,81.0
20287,Indian Ocean,D05/22/2010, 05/22/2010,D,5,22,2010,43.74,-33.0,81.0
20315,Indian Ocean,D05/27/2010, 05/27/2010,D,5,27,2010,39.49,-33.0,81.0
20339,Indian Ocean,D06/01/2010, 06/01/2010,D,6,1,2010,36.64,-33.0,81.0
20372,Indian Ocean,D06/06/2010, 06/06/2010,D,6,6,2010,42.19,-33.0,81.0
20390,Indian Ocean,D06/11/2010, 06/11/2010,D,6,11,2010,47.14,-33.0,81.0
20415,Indian Ocean,D06/16/2010, 06/16/2010,D,6,16,2010,46.39,-33.0,81.0
20439,Indian Ocean,D06/21/2010, 06/21/2010,D,6,21,2010,44.84,-33.0,81.0
20467,Indian Ocean,D06/26/2010, 06/26/2010,D,6,26,2010,52.79,-33.0,81.0
20492,Indian Ocean,D07/01/2010, 07/01/2010,D,7,1,2010,54.74,-33.0,81.0
20517,Indian Ocean,D07/06/2010, 07/06/2010,D,7,6,2010,50.69,-33.0,81.0
20543,Indian Ocean,D07/11/2010, 07/11/2010,D,7,11,2010,33.84,-33.0,81.0
20566,Indian Ocean,D07/16/2010, 07/16/2010,D,7,16,2010,26.89,-33.0,81.0
20592,Indian Ocean,D07/21/2010, 07/21/2010,D,7,21,2010,35.84,-33.0,81.0
20613,Indian Ocean,D07/25/2010, 07/25/2010,D,7,25,2010,40.89,-33.0,81.0
20644,Indian Ocean,D07/31/2010, 07/31/2010,D,7,31,2010,40.94,-33.0,81.0
20669,Indian Ocean,D08/05/2010, 08/05/2010,D,8,5,2010,38.69,-33.0,81.0
20684,Indian Ocean,D08/09/2010, 08/09/2010,D,8,9,2010,49.34,-33.0,81.0
20713,Indian Ocean,D08/14/2010, 08/14/2010,D,8,14,2010,60.49,-33.0,81.0
20734,Indian Ocean,D08/19/2010, 08/19/2010,D,8,19,2010,55.54,-33.0,81.0
20763,Indian Ocean,D08/24/2010, 08/24/2010,D,8,24,2010,43.69,-33.0,81.0
20787,Indian Ocean,D08/29/2010, 08/29/2010,D,8,29,2010,30.34,-33.0,81.0
20814,Indian Ocean,D09/03/2010, 09/03/2010,D,9,3,2010,32.39,-33.0,81.0
20838,Indian Ocean,D09/08/2010, 09/08/2010,D,9,8,2010,34.54,-33.0,81.0
20865,Indian Ocean,D09/13/2010, 09/13/2010,D,9,13,2010,33.59,-33.0,81.0
20888,Indian Ocean,D09/18/2010, 09/18/2010,D,9,18,2010,38.94,-33.0,81.0
20914,Indian Ocean,D09/23/2010, 09/23/2010,D,9,23,2010,39.19,-33.0,81.0
20939,Indian Ocean,D09/28/2010, 09/28/2010,D,9,28,2010,30.94,-33.0,81.0
20966,Indian Ocean,D10/03/2010, 10/03/2010,D,10,3,2010,22.29,-33.0,81.0
20990,Indian Ocean,D10/08/2010, 10/08/2010,D,10,8,2010,17.64,-33.0,81.0
21017,Indian Ocean,D10/13/2010, 10/13/2010,D,10,13,2010,21.79,-33.0,81.0
21040,Indian Ocean,D10/18/2010, 10/18/2010,D,10,18,2010,31.44,-33.0,81.0
21069,Indian Ocean,D10/23/2010, 10/23/2010,D,10,23,2010,34.59,-33.0,81.0
21092,Indian Ocean,D10/28/2010, 10/28/2010,D,10,28,2010,42.94,-33.0,81.0
21118,Indian Ocean,D11/02/2010, 11/02/2010,D,11,2,2010,54.69,-33.0,81.0
21142,Indian Ocean,D11/07/2010, 11/07/2010,D,11,7,2010,46.84,-33.0,81.0
21170,Indian Ocean,D11/12/2010, 11/12/2010,D,11,12,2010,40.29,-33.0,81.0
21196,Indian Ocean,D11/17/2010, 11/17/2010,D,11,17,2010,40.34,-33.0,81.0
21220,Indian Ocean,D11/22/2010, 11/22/2010,D,11,22,2010,36.09,-33.0,81.0
21234,Indian Ocean,D11/26/2010, 11/26/2010,D,11,26,2010,42.04,-33.0,81.0
21263,Indian Ocean,D12/01/2010, 12/01/2010,D,12,1,2010,42.39,-33.0,81.0
21287,Indian Ocean,D12/06/2010, 12/06/2010,D,12,6,2010,42.84,-33.0,81.0
21314,Indian Ocean,D12/11/2010, 12/11/2010,D,12,11,2010,35.49,-33.0,81.0
21337,Indian Ocean,D12/16/2010, 12/16/2010,D,12,16,2010,33.24,-33.0,81.0
21364,Indian Ocean,D12/21/2010, 12/21/2010,D,12,21,2010,39.59,-33.0,81.0
21388,Indian Ocean,D12/26/2010, 12/26/2010,D,12,26,2010,41.04,-33.0,81.0
21414,Indian Ocean,D12/31/2010, 12/31/2010,D,12,31,2010,36.39,-33.0,81.0
21438,Indian Ocean,D01/05/2011, 01/05/2011,D,1,5,2011,24.44,-33.0,81.0
21466,Indian Ocean,D01/10/2011, 01/10/2011,D,1,10,2011,18.99,-33.0,81.0
21490,Indian Ocean,D01/15/2011, 01/15/2011,D,1,15,2011,16.24,-33.0,81.0
21515,Indian Ocean,D01/20/2011, 01/20/2011,D,1,20,2011,14.29,-33.0,81.0
21540,Indian Ocean,D01/25/2011, 01/25/2011,D,1,25,2011,32.04,-33.0,81.0
21567,Indian Ocean,D01/30/2011, 01/30/2011,D,1,30,2011,44.89,-33.0,81.0
21592,Indian Ocean,D02/04/2011, 02/04/2011,D,2,4,2011,50.14,-33.0,81.0
21617,Indian Ocean,D02/09/2011, 02/09/2011,D,2,9,2011,46.39,-33.0,81.0
21642,Indian Ocean,D02/14/2011, 02/14/2011,D,2,14,2011,37.64,-33.0,81.0
21668,Indian Ocean,D02/19/2011, 02/19/2011,D,2,19,2011,38.09,-33.0,81.0
21692,Indian Ocean,D02/24/2011, 02/24/2011,D,2,24,2011,31.84,-33.0,81.0
21719,Indian Ocean,D03/01/2011, 03/01/2011,D,3,1,2011,38.49,-33.0,81.0
21744,Indian Ocean,D03/06/2011, 03/06/2011,D,3,6,2011,44.24,-33.0,81.0
21771,Indian Ocean,D03/11/2011, 03/11/2011,D,3,11,2011,46.59,-33.0,81.0
21785,Indian Ocean,D03/15/2011, 03/15/2011,D,3,15,2011,49.94,-33.0,81.0
21811,Indian Ocean,D03/20/2011, 03/20/2011,D,3,20,2011,45.79,-33.0,81.0
21837,Indian Ocean,D03/25/2011, 03/25/2011,D,3,25,2011,41.04,-33.0,81.0
21863,Indian Ocean,D03/30/2011, 03/30/2011,D,3,30,2011,34.89,-33.0,81.0
21888,Indian Ocean,D04/04/2011, 04/04/2011,D,4,4,2011,31.14,-33.0,81.0
21916,Indian Ocean,D04/09/2011, 04/09/2011,D,4,9,2011,36.89,-33.0,81.0
21938,Indian Ocean,D04/14/2011, 04/14/2011,D,4,14,2011,37.84,-33.0,81.0
21964,Indian Ocean,D04/19/2011, 04/19/2011,D,4,19,2011,42.89,-33.0,81.0
21989,Indian Ocean,D04/24/2011, 04/24/2011,D,4,24,2011,43.34,-33.0,81.0
22015,Indian Ocean,D04/29/2011, 04/29/2011,D,4,29,2011,44.29,-33.0,81.0
22038,Indian Ocean,D05/04/2011, 05/04/2011,D,5,4,2011,30.54,-33.0,81.0
22066,Indian Ocean,D05/09/2011, 05/09/2011,D,5,9,2011,34.89,-33.0,81.0
22090,Indian Ocean,D05/14/2011, 05/14/2011,D,5,14,2011,33.04,-33.0,81.0
22117,Indian Ocean,D05/19/2011, 05/19/2011,D,5,19,2011,33.39,-33.0,81.0
22141,Indian Ocean,D05/24/2011, 05/24/2011,D,5,24,2011,35.24,-33.0,81.0
22167,Indian Ocean,D05/29/2011, 05/29/2011,D,5,29,2011,47.79,-33.0,81.0
22192,Indian Ocean,D06/03/2011, 06/03/2011,D,6,3,2011,44.44,-33.0,81.0
22217,Indian Ocean,D06/08/2011, 06/08/2011,D,6,8,2011,48.49,-33.0,81.0
22242,Indian Ocean,D06/13/2011, 06/13/2011,D,6,13,2011,34.34,-33.0,81.0
22269,Indian Ocean,D06/18/2011, 06/18/2011,D,6,18,2011,27.29,-33.0,81.0
22294,Indian Ocean,D06/23/2011, 06/23/2011,D,6,23,2011,22.24,-33.0,81.0
22319,Indian Ocean,D06/28/2011, 06/28/2011,D,6,28,2011,26.29,-33.0,81.0
22335,Indian Ocean,D07/02/2011, 07/02/2011,D,7,2,2011,29.14,-33.0,81.0
22363,Indian Ocean,D07/07/2011, 07/07/2011,D,7,7,2011,35.49,-33.0,81.0
22387,Indian Ocean,D07/12/2011, 07/12/2011,D,7,12,2011,30.04,-33.0,81.0
22413,Indian Ocean,D07/17/2011, 07/17/2011,D,7,17,2011,33.09,-33.0,81.0
22438,Indian Ocean,D07/22/2011, 07/22/2011,D,7,22,2011,25.64,-33.0,81.0
22464,Indian Ocean,D07/27/2011, 07/27/2011,D,7,27,2011,24.49,-33.0,81.0
22487,Indian Ocean,D08/01/2011, 08/01/2011,D,8,1,2011,22.54,-33.0,81.0
22515,Indian Ocean,D08/06/2011, 08/06/2011,D,8,6,2011,38.59,-33.0,81.0
22539,Indian Ocean,D08/11/2011, 08/11/2011,D,8,11,2011,38.04,-33.0,81.0
22566,Indian Ocean,D08/16/2011, 08/16/2011,D,8,16,2011,29.89,-33.0,81.0
22590,Indian Ocean,D08/21/2011, 08/21/2011,D,8,21,2011,27.04,-33.0,81.0
22615,Indian Ocean,D08/26/2011, 08/26/2011,D,8,26,2011,32.79,-33.0,81.0
22642,Indian Ocean,D08/31/2011, 08/31/2011,D,8,31,2011,31.04,-33.0,81.0
22666,Indian Ocean,D09/05/2011, 09/05/2011,D,9,5,2011,43.29,-33.0,81.0
22691,Indian Ocean,D09/10/2011, 09/10/2011,D,9,10,2011,41.14,-33.0,81.0
22717,Indian Ocean,D09/15/2011, 09/15/2011,D,9,15,2011,31.49,-33.0,81.0
22744,Indian Ocean,D09/20/2011, 09/20/2011,D,9,20,2011,32.94,-33.0,81.0
22769,Indian Ocean,D09/25/2011, 09/25/2011,D,9,25,2011,27.09,-33.0,81.0
22793,Indian Ocean,D09/30/2011, 09/30/2011,D,9,30,2011,31.04,-33.0,81.0
22822,Indian Ocean,D10/05/2011, 10/05/2011,D,10,5,2011,32.79,-33.0,81.0
22844,Indian Ocean,D10/10/2011, 10/10/2011,D,10,10,2011,35.34,-33.0,81.0
22867,Indian Ocean,D10/15/2011, 10/15/2011,D,10,15,2011,38.09,-33.0,81.0
22884,Indian Ocean,D10/19/2011, 10/19/2011,D,10,19,2011,41.94,-33.0,81.0
22913,Indian Ocean,D10/24/2011, 10/24/2011,D,10,24,2011,45.99,-33.0,81.0
22936,Indian Ocean,D10/29/2011, 10/29/2011,D,10,29,2011,42.94,-33.0,81.0
22962,Indian Ocean,D11/03/2011, 11/03/2011,D,11,3,2011,40.09,-33.0,81.0
22987,Indian Ocean,D11/08/2011, 11/08/2011,D,11,8,2011,36.44,-33.0,81.0
23013,Indian Ocean,D11/13/2011, 11/13/2011,D,11,13,2011,28.29,-33.0,81.0
23038,Indian Ocean,D11/18/2011, 11/18/2011,D,11,18,2011,31.64,-33.0,81.0
23064,Indian Ocean,D11/23/2011, 11/23/2011,D,11,23,2011,38.19,-33.0,81.0
23088,Indian Ocean,D11/28/2011, 11/28/2011,D,11,28,2011,51.64,-33.0,81.0
23120,Indian Ocean,D12/03/2011, 12/03/2011,D,12,3,2011,51.59,-33.0,81.0
23140,Indian Ocean,D12/08/2011, 12/08/2011,D,12,8,2011,59.84,-33.0,81.0
23166,Indian Ocean,D12/13/2011, 12/13/2011,D,12,13,2011,46.29,-33.0,81.0
23190,Indian Ocean,D12/18/2011, 12/18/2011,D,12,18,2011,45.64,-33.0,81.0
23216,Indian Ocean,D12/23/2011, 12/23/2011,D,12,23,2011,44.59,-33.0,81.0
23240,Indian Ocean,D12/28/2011, 12/28/2011,D,12,28,2011,42.64,-33.0,81.0
23268,Indian Ocean,D01/02/2012, 01/02/2012,D,1,2,2012,39.49,-33.0,81.0
23291,Indian Ocean,D01/07/2012, 01/07/2012,D,1,7,2012,39.24,-33.0,81.0
23317,Indian Ocean,D01/12/2012, 01/12/2012,D,1,12,2012,32.89,-33.0,81.0
23343,Indian Ocean,D01/17/2012, 01/17/2012,D,1,17,2012,43.44,-33.0,81.0
23369,Indian Ocean,D01/22/2012, 01/22/2012,D,1,22,2012,46.39,-33.0,81.0
23395,Indian Ocean,D01/27/2012, 01/27/2012,D,1,27,2012,44.14,-33.0,81.0
23424,Indian Ocean,D02/01/2012, 02/01/2012,D,2,1,2012,43.89,-33.0,81.0
23445,Indian Ocean,D02/06/2012, 02/06/2012,D,2,6,2012,53.74,-33.0,81.0
23463,Indian Ocean,D02/10/2012, 02/10/2012,D,2,10,2012,59.99,-33.0,81.0
23484,Indian Ocean,D02/15/2012, 02/15/2012,D,2,15,2012,53.04,-33.0,81.0
23500,Indian Ocean,D02/16/2012, 02/16/2012,D,2,16,2012,36.89,-33.0,81.0
23533,Indian Ocean,D02/25/2012, 02/25/2012,D,2,25,2012,55.64,-33.0,81.0
23564,Indian Ocean,D03/02/2012, 03/02/2012,D,3,2,2012,59.09,-33.0,81.0
23583,Indian Ocean,D03/06/2012, 03/06/2012,D,3,6,2012,52.94,-33.0,81.0
23610,Indian Ocean,D03/16/2012, 03/16/2012,D,3,16,2012,28.84,-33.0,81.0
23636,Indian Ocean,D03/26/2012, 03/26/2012,D,3,26,2012,32.14,-33.0,81.0
23661,Indian Ocean,D04/05/2012, 04/05/2012,D,4,5,2012,39.54,-33.0,81.0
23686,Indian Ocean,D04/15/2012, 04/15/2012,D,4,15,2012,43.34,-33.0,81.0
23712,Indian Ocean,D04/25/2012, 04/25/2012,D,4,25,2012,45.04,-33.0,81.0
23737,Indian Ocean,D05/05/2012, 05/05/2012,D,5,5,2012,52.54,-33.0,81.0
23762,Indian Ocean,D05/13/2012, 05/13/2012,D,5,13,2012,59.59,-33.0,81.0
23788,Indian Ocean,D05/15/2012, 05/15/2012,D,5,15,2012,50.24,-33.0,81.0
23815,Indian Ocean,D05/24/2012, 05/24/2012,D,5,24,2012,55.99,-33.0,81.0
23839,Indian Ocean,D05/25/2012, 05/25/2012,D,5,25,2012,48.14,-33.0,81.0
23868,Indian Ocean,D06/04/2012, 06/04/2012,D,6,4,2012,62.69,-33.0,81.0
23888,Indian Ocean,D06/04/2012, 06/04/2012,D,6,4,2012,53.84,-33.0,81.0
23920,Indian Ocean,D06/14/2012, 06/14/2012,D,6,14,2012,51.14,-33.0,81.0
23938,Indian Ocean,D06/15/2012, 06/15/2012,D,6,15,2012,57.49,-33.0,81.0
23962,Indian Ocean,D06/22/2012, 06/22/2012,D,6,22,2012,55.49,-33.0,81.0
23990,Indian Ocean,D06/24/2012, 06/24/2012,D,6,24,2012,49.64,-33.0,81.0
24016,Indian Ocean,D06/30/2012, 06/30/2012,D,6,30,2012,56.29,-33.0,81.0
24042,Indian Ocean,D07/04/2012, 07/04/2012,D,7,4,2012,43.74,-33.0,81.0
24057,Indian Ocean,D07/10/2012, 07/10/2012,D,7,10,2012,51.19,-33.0,81.0
24091,Indian Ocean,D07/14/2012, 07/14/2012,D,7,14,2012,48.84,-33.0,81.0
24109,Indian Ocean,D07/21/2012, 07/21/2012,D,7,21,2012,53.59,-33.0,81.0
24133,Indian Ocean,D07/23/2012, 07/23/2012,D,7,23,2012,52.44,-33.0,81.0
24160,Indian Ocean,D08/01/2012, 08/01/2012,D,8,1,2012,44.29,-33.0,81.0
24184,Indian Ocean,D08/02/2012, 08/02/2012,D,8,2,2012,41.74,-33.0,81.0
24215,Indian Ocean,D08/09/2012, 08/09/2012,D,8,9,2012,48.49,-33.0,81.0
24235,Indian Ocean,D08/12/2012, 08/12/2012,D,8,12,2012,47.94,-33.0,81.0
24260,Indian Ocean,D08/16/2012, 08/16/2012,D,8,16,2012,50.39,-33.0,81.0
24286,Indian Ocean,D08/22/2012, 08/22/2012,D,8,22,2012,39.54,-33.0,81.0
24313,Indian Ocean,D08/27/2012, 08/27/2012,D,8,27,2012,38.69,-33.0,81.0
24335,Indian Ocean,D09/01/2012, 09/01/2012,D,9,1,2012,41.34,-33.0,81.0
24363,Indian Ocean,D09/07/2012, 09/07/2012,D,9,7,2012,39.09,-33.0,81.0
24386,Indian Ocean,D09/11/2012, 09/11/2012,D,9,11,2012,40.74,-33.0,81.0
24415,Indian Ocean,D09/18/2012, 09/18/2012,D,9,18,2012,38.89,-33.0,81.0
24436,Indian Ocean,D09/21/2012, 09/21/2012,D,9,21,2012,42.14,-33.0,81.0
24457,Indian Ocean,D09/25/2012, 09/25/2012,D,9,25,2012,32.89,-33.0,81.0
24487,Indian Ocean,D10/01/2012, 10/01/2012,D,10,1,2012,30.34,-33.0,81.0
24514,Indian Ocean,D10/03/2012, 10/03/2012,D,10,3,2012,31.09,-33.0,81.0
24538,Indian Ocean,D10/11/2012, 10/11/2012,D,10,11,2012,36.54,-33.0,81.0
24565,Indian Ocean,D10/14/2012, 10/14/2012,D,10,14,2012,32.39,-33.0,81.0
24588,Indian Ocean,D10/21/2012, 10/21/2012,D,10,21,2012,33.44,-33.0,81.0
24614,Indian Ocean,D10/25/2012, 10/25/2012,D,10,25,2012,37.69,-33.0,81.0
24639,Indian Ocean,D10/31/2012, 10/31/2012,D,10,31,2012,44.64,-33.0,81.0
24660,Indian Ocean,D11/01/2012, 11/01/2012,D,11,1,2012,48.19,-33.0,81.0
24689,Indian Ocean,D11/09/2012, 11/09/2012,D,11,9,2012,45.99,-33.0,81.0
24713,Indian Ocean,D11/10/2012, 11/10/2012,D,11,10,2012,45.54,-33.0,81.0
24747,Indian Ocean,D11/20/2012, 11/20/2012,D,11,20,2012,48.29,-33.0,81.0
24765,Indian Ocean,D11/20/2012, 11/20/2012,D,11,20,2012,52.14,-33.0,81.0
24795,Indian Ocean,D11/30/2012, 11/30/2012,D,11,30,2012,44.84,-33.0,81.0
24814,Indian Ocean,D12/01/2012, 12/01/2012,D,12,1,2012,40.89,-33.0,81.0
24843,Indian Ocean,D12/10/2012, 12/10/2012,D,12,10,2012,51.14,-33.0,81.0
24859,Indian Ocean,D12/11/2012, 12/11/2012,D,12,11,2012,45.49,-33.0,81.0
24889,Indian Ocean,D12/19/2012, 12/19/2012,D,12,19,2012,39.69,-33.0,81.0
24918,Indian Ocean,D12/20/2012, 12/20/2012,D,12,20,2012,47.64,-33.0,81.0
24932,Indian Ocean,D12/26/2012, 12/26/2012,D,12,26,2012,42.89,-33.0,81.0
24956,Indian Ocean,D12/29/2012, 12/29/2012,D,12,29,2012,49.64,-33.0,81.0
24985,Indian Ocean,D01/06/2013, 01/06/2013,D,1,6,2013,48.79,-33.0,81.0
25007,Indian Ocean,D01/08/2013, 01/08/2013,D,1,8,2013,46.34,-33.0,81.0
25035,Indian Ocean,D01/17/2013, 01/17/2013,D,1,17,2013,26.59,-33.0,81.0
25059,Indian Ocean,D01/18/2013, 01/18/2013,D,1,18,2013,27.54,-33.0,81.0
25089,Indian Ocean,D01/28/2013, 01/28/2013,D,1,28,2013,38.09,-33.0,81.0
25109,Indian Ocean,D01/28/2013, 01/28/2013,D,1,28,2013,37.84,-33.0,81.0
25140,Indian Ocean,D02/05/2013, 02/05/2013,D,2,5,2013,53.79,-33.0,81.0
25162,Indian Ocean,D02/07/2013, 02/07/2013,D,2,7,2013,57.74,-33.0,81.0
25186,Indian Ocean,D02/12/2013, 02/12/2013,D,2,12,2013,63.09,-33.0,81.0
25211,Indian Ocean,D02/17/2013, 02/17/2013,D,2,17,2013,61.04,-33.0,81.0
25237,Indian Ocean,D02/23/2013, 02/23/2013,D,2,23,2013,54.99,-33.0,81.0
25263,Indian Ocean,D02/27/2013, 02/27/2013,D,2,27,2013,47.64,-33.0,81.0
25285,Indian Ocean,D03/01/2013, 03/01/2013,D,3,1,2013,66.89,-33.0,81.0
25308,Indian Ocean,D03/09/2013, 03/09/2013,D,3,9,2013,60.24,-33.0,81.0
25333,Indian Ocean,D03/19/2013, 03/19/2013,D,3,19,2013,64.34,-33.0,81.0
25354,Indian Ocean,D03/20/2013, 03/20/2013,D,3,20,2013,63.99,-33.0,81.0
25381,Indian Ocean,D03/24/2013, 03/24/2013,D,3,24,2013,66.99,-33.0,81.0
25404,Indian Ocean,D03/27/2013, 03/27/2013,D,3,27,2013,59.64,-33.0,81.0
25430,Indian Ocean,D04/01/2013, 04/01/2013,D,4,1,2013,55.19,-33.0,81.0
25455,Indian Ocean,D04/09/2013, 04/09/2013,D,4,9,2013,53.24,-33.0,81.0
25475,Indian Ocean,D04/11/2013, 04/11/2013,D,4,11,2013,48.49,-33.0,81.0
25498,Indian Ocean,D04/17/2013, 04/17/2013,D,4,17,2013,38.84,-33.0,81.0
